Experiment;Planet;Situation;Biome;id
cometSample;Mun;SrfLanded;NorthwestCrater;cometSample@MunSrfLandedNorthwestCrater
cometSample;Mun;SrfLanded;PolarCrater;cometSample@MunSrfLandedPolarCrater
cometSample;Mun;SrfLanded;PolarLowlands;cometSample@MunSrfLandedPolarLowlands
cometSample;Mun;SrfLanded;Poles;cometSample@MunSrfLandedPoles
cometSample;Mun;SrfLanded;SouthwestCrater;cometSample@MunSrfLandedSouthwestCrater
cometSample;Mun;SrfLanded;TwinCraters;cometSample@MunSrfLandedTwinCraters
crewReport;Mun;InSpaceHigh;;crewReport@MunInSpaceHigh
crewReport;Mun;InSpaceLow;;crewReport@MunInSpaceLow
crewReport;Mun;SrfLanded;Canyons;crewReport@MunSrfLandedCanyons
crewReport;Mun;SrfLanded;EastCrater;crewReport@MunSrfLandedEastCrater
crewReport;Mun;SrfLanded;EastFarsideCrater;crewReport@MunSrfLandedEastFarsideCrater
crewReport;Mun;SrfLanded;FarsideBasin;crewReport@MunSrfLandedFarsideBasin
crewReport;Mun;SrfLanded;FarsideCrater;crewReport@MunSrfLandedFarsideCrater
crewReport;Mun;SrfLanded;HighlandCraters;crewReport@MunSrfLandedHighlandCraters
crewReport;Mun;SrfLanded;Highlands;crewReport@MunSrfLandedHighlands
crewReport;Mun;SrfLanded;Lowlands;crewReport@MunSrfLandedLowlands
crewReport;Mun;SrfLanded;MidlandCraters;crewReport@MunSrfLandedMidlandCraters
crewReport;Mun;SrfLanded;Midlands;crewReport@MunSrfLandedMidlands
crewReport;Mun;SrfLanded;NorthernBasin;crewReport@MunSrfLandedNorthernBasin
crewReport;Mun;SrfLanded;NorthwestCrater;crewReport@MunSrfLandedNorthwestCrater
crewReport;Mun;SrfLanded;PolarCrater;crewReport@MunSrfLandedPolarCrater
crewReport;Mun;SrfLanded;PolarLowlands;crewReport@MunSrfLandedPolarLowlands
crewReport;Mun;SrfLanded;Poles;crewReport@MunSrfLandedPoles
crewReport;Mun;SrfLanded;SouthwestCrater;crewReport@MunSrfLandedSouthwestCrater
crewReport;Mun;SrfLanded;TwinCraters;crewReport@MunSrfLandedTwinCraters
evaReport;Mun;InSpaceHigh;;evaReport@MunInSpaceHigh
evaReport;Mun;InSpaceLow;Canyons;evaReport@MunInSpaceLowCanyons
evaReport;Mun;InSpaceLow;EastCrater;evaReport@MunInSpaceLowEastCrater
evaReport;Mun;InSpaceLow;EastFarsideCrater;evaReport@MunInSpaceLowEastFarsideCrater
evaReport;Mun;InSpaceLow;FarsideBasin;evaReport@MunInSpaceLowFarsideBasin
evaReport;Mun;InSpaceLow;FarsideCrater;evaReport@MunInSpaceLowFarsideCrater
evaReport;Mun;InSpaceLow;HighlandCraters;evaReport@MunInSpaceLowHighlandCraters
evaReport;Mun;InSpaceLow;Highlands;evaReport@MunInSpaceLowHighlands
evaReport;Mun;InSpaceLow;Lowlands;evaReport@MunInSpaceLowLowlands
evaReport;Mun;InSpaceLow;MidlandCraters;evaReport@MunInSpaceLowMidlandCraters
evaReport;Mun;InSpaceLow;Midlands;evaReport@MunInSpaceLowMidlands
evaReport;Mun;InSpaceLow;NorthernBasin;evaReport@MunInSpaceLowNorthernBasin
evaReport;Mun;InSpaceLow;NorthwestCrater;evaReport@MunInSpaceLowNorthwestCrater
evaReport;Mun;InSpaceLow;PolarCrater;evaReport@MunInSpaceLowPolarCrater
evaReport;Mun;InSpaceLow;PolarLowlands;evaReport@MunInSpaceLowPolarLowlands
evaReport;Mun;InSpaceLow;Poles;evaReport@MunInSpaceLowPoles
evaReport;Mun;InSpaceLow;SouthwestCrater;evaReport@MunInSpaceLowSouthwestCrater
evaReport;Mun;InSpaceLow;TwinCraters;evaReport@MunInSpaceLowTwinCraters
evaReport;Mun;SrfLanded;Canyons;evaReport@MunSrfLandedCanyons
evaReport;Mun;SrfLanded;EastCrater;evaReport@MunSrfLandedEastCrater
evaReport;Mun;SrfLanded;EastFarsideCrater;evaReport@MunSrfLandedEastFarsideCrater
evaReport;Mun;SrfLanded;FarsideBasin;evaReport@MunSrfLandedFarsideBasin
evaReport;Mun;SrfLanded;FarsideCrater;evaReport@MunSrfLandedFarsideCrater
evaReport;Mun;SrfLanded;HighlandCraters;evaReport@MunSrfLandedHighlandCraters
evaReport;Mun;SrfLanded;Highlands;evaReport@MunSrfLandedHighlands
evaReport;Mun;SrfLanded;Lowlands;evaReport@MunSrfLandedLowlands
evaReport;Mun;SrfLanded;MidlandCraters;evaReport@MunSrfLandedMidlandCraters
evaReport;Mun;SrfLanded;Midlands;evaReport@MunSrfLandedMidlands
evaReport;Mun;SrfLanded;NorthernBasin;evaReport@MunSrfLandedNorthernBasin
evaReport;Mun;SrfLanded;NorthwestCrater;evaReport@MunSrfLandedNorthwestCrater
evaReport;Mun;SrfLanded;PolarCrater;evaReport@MunSrfLandedPolarCrater
evaReport;Mun;SrfLanded;PolarLowlands;evaReport@MunSrfLandedPolarLowlands
evaReport;Mun;SrfLanded;Poles;evaReport@MunSrfLandedPoles
evaReport;Mun;SrfLanded;SouthwestCrater;evaReport@MunSrfLandedSouthwestCrater
evaReport;Mun;SrfLanded;TwinCraters;evaReport@MunSrfLandedTwinCraters
evaScience;Mun;InSpaceHigh;;evaScience@MunInSpaceHigh
evaScience;Mun;InSpaceLow;;evaScience@MunInSpaceLow
evaScience;Mun;SrfLanded;;evaScience@MunSrfLanded
gravityScan;Mun;InSpaceHigh;Canyons;gravityScan@MunInSpaceHighCanyons
gravityScan;Mun;InSpaceHigh;EastCrater;gravityScan@MunInSpaceHighEastCrater
gravityScan;Mun;InSpaceHigh;EastFarsideCrater;gravityScan@MunInSpaceHighEastFarsideCrater
gravityScan;Mun;InSpaceHigh;FarsideBasin;gravityScan@MunInSpaceHighFarsideBasin
gravityScan;Mun;InSpaceHigh;FarsideCrater;gravityScan@MunInSpaceHighFarsideCrater
gravityScan;Mun;InSpaceHigh;HighlandCraters;gravityScan@MunInSpaceHighHighlandCraters
gravityScan;Mun;InSpaceHigh;Highlands;gravityScan@MunInSpaceHighHighlands
gravityScan;Mun;InSpaceHigh;Lowlands;gravityScan@MunInSpaceHighLowlands
gravityScan;Mun;InSpaceHigh;MidlandCraters;gravityScan@MunInSpaceHighMidlandCraters
gravityScan;Mun;InSpaceHigh;Midlands;gravityScan@MunInSpaceHighMidlands
gravityScan;Mun;InSpaceHigh;NorthernBasin;gravityScan@MunInSpaceHighNorthernBasin
gravityScan;Mun;InSpaceHigh;NorthwestCrater;gravityScan@MunInSpaceHighNorthwestCrater
gravityScan;Mun;InSpaceHigh;PolarCrater;gravityScan@MunInSpaceHighPolarCrater
gravityScan;Mun;InSpaceHigh;PolarLowlands;gravityScan@MunInSpaceHighPolarLowlands
gravityScan;Mun;InSpaceHigh;Poles;gravityScan@MunInSpaceHighPoles
gravityScan;Mun;InSpaceHigh;SouthwestCrater;gravityScan@MunInSpaceHighSouthwestCrater
gravityScan;Mun;InSpaceHigh;TwinCraters;gravityScan@MunInSpaceHighTwinCraters
gravityScan;Mun;InSpaceLow;Canyons;gravityScan@MunInSpaceLowCanyons
gravityScan;Mun;InSpaceLow;EastCrater;gravityScan@MunInSpaceLowEastCrater
gravityScan;Mun;InSpaceLow;EastFarsideCrater;gravityScan@MunInSpaceLowEastFarsideCrater
gravityScan;Mun;InSpaceLow;FarsideBasin;gravityScan@MunInSpaceLowFarsideBasin
gravityScan;Mun;InSpaceLow;FarsideCrater;gravityScan@MunInSpaceLowFarsideCrater
gravityScan;Mun;InSpaceLow;HighlandCraters;gravityScan@MunInSpaceLowHighlandCraters
gravityScan;Mun;InSpaceLow;Highlands;gravityScan@MunInSpaceLowHighlands
gravityScan;Mun;InSpaceLow;Lowlands;gravityScan@MunInSpaceLowLowlands
gravityScan;Mun;InSpaceLow;MidlandCraters;gravityScan@MunInSpaceLowMidlandCraters
gravityScan;Mun;InSpaceLow;Midlands;gravityScan@MunInSpaceLowMidlands
gravityScan;Mun;InSpaceLow;NorthernBasin;gravityScan@MunInSpaceLowNorthernBasin
gravityScan;Mun;InSpaceLow;NorthwestCrater;gravityScan@MunInSpaceLowNorthwestCrater
gravityScan;Mun;InSpaceLow;PolarCrater;gravityScan@MunInSpaceLowPolarCrater
gravityScan;Mun;InSpaceLow;PolarLowlands;gravityScan@MunInSpaceLowPolarLowlands
gravityScan;Mun;InSpaceLow;Poles;gravityScan@MunInSpaceLowPoles
gravityScan;Mun;InSpaceLow;SouthwestCrater;gravityScan@MunInSpaceLowSouthwestCrater
gravityScan;Mun;InSpaceLow;TwinCraters;gravityScan@MunInSpaceLowTwinCraters
gravityScan;Mun;SrfLanded;Canyons;gravityScan@MunSrfLandedCanyons
gravityScan;Mun;SrfLanded;EastCrater;gravityScan@MunSrfLandedEastCrater
gravityScan;Mun;SrfLanded;EastFarsideCrater;gravityScan@MunSrfLandedEastFarsideCrater
gravityScan;Mun;SrfLanded;FarsideBasin;gravityScan@MunSrfLandedFarsideBasin
gravityScan;Mun;SrfLanded;FarsideCrater;gravityScan@MunSrfLandedFarsideCrater
gravityScan;Mun;SrfLanded;HighlandCraters;gravityScan@MunSrfLandedHighlandCraters
gravityScan;Mun;SrfLanded;Highlands;gravityScan@MunSrfLandedHighlands
gravityScan;Mun;SrfLanded;Lowlands;gravityScan@MunSrfLandedLowlands
gravityScan;Mun;SrfLanded;MidlandCraters;gravityScan@MunSrfLandedMidlandCraters
gravityScan;Mun;SrfLanded;Midlands;gravityScan@MunSrfLandedMidlands
gravityScan;Mun;SrfLanded;NorthernBasin;gravityScan@MunSrfLandedNorthernBasin
gravityScan;Mun;SrfLanded;NorthwestCrater;gravityScan@MunSrfLandedNorthwestCrater
gravityScan;Mun;SrfLanded;PolarCrater;gravityScan@MunSrfLandedPolarCrater
gravityScan;Mun;SrfLanded;PolarLowlands;gravityScan@MunSrfLandedPolarLowlands
gravityScan;Mun;SrfLanded;Poles;gravityScan@MunSrfLandedPoles
gravityScan;Mun;SrfLanded;SouthwestCrater;gravityScan@MunSrfLandedSouthwestCrater
gravityScan;Mun;SrfLanded;TwinCraters;gravityScan@MunSrfLandedTwinCraters
infraredTelescope;Mun;InSpaceHigh;;infraredTelescope@MunInSpaceHigh
magnetometer;Mun;InSpaceHigh;;magnetometer@MunInSpaceHigh
magnetometer;Mun;InSpaceLow;;magnetometer@MunInSpaceLow
mobileMaterialsLab;Mun;InSpaceHigh;;mobileMaterialsLab@MunInSpaceHigh
mobileMaterialsLab;Mun;InSpaceLow;;mobileMaterialsLab@MunInSpaceLow
mobileMaterialsLab;Mun;SrfLanded;Canyons;mobileMaterialsLab@MunSrfLandedCanyons
mobileMaterialsLab;Mun;SrfLanded;EastCrater;mobileMaterialsLab@MunSrfLandedEastCrater
mobileMaterialsLab;Mun;SrfLanded;EastFarsideCrater;mobileMaterialsLab@MunSrfLandedEastFarsideCrater
mobileMaterialsLab;Mun;SrfLanded;FarsideBasin;mobileMaterialsLab@MunSrfLandedFarsideBasin
mobileMaterialsLab;Mun;SrfLanded;FarsideCrater;mobileMaterialsLab@MunSrfLandedFarsideCrater
mobileMaterialsLab;Mun;SrfLanded;HighlandCraters;mobileMaterialsLab@MunSrfLandedHighlandCraters
mobileMaterialsLab;Mun;SrfLanded;Highlands;mobileMaterialsLab@MunSrfLandedHighlands
mobileMaterialsLab;Mun;SrfLanded;Lowlands;mobileMaterialsLab@MunSrfLandedLowlands
mobileMaterialsLab;Mun;SrfLanded;MidlandCraters;mobileMaterialsLab@MunSrfLandedMidlandCraters
mobileMaterialsLab;Mun;SrfLanded;Midlands;mobileMaterialsLab@MunSrfLandedMidlands
mobileMaterialsLab;Mun;SrfLanded;NorthernBasin;mobileMaterialsLab@MunSrfLandedNorthernBasin
mobileMaterialsLab;Mun;SrfLanded;NorthwestCrater;mobileMaterialsLab@MunSrfLandedNorthwestCrater
mobileMaterialsLab;Mun;SrfLanded;PolarCrater;mobileMaterialsLab@MunSrfLandedPolarCrater
mobileMaterialsLab;Mun;SrfLanded;PolarLowlands;mobileMaterialsLab@MunSrfLandedPolarLowlands
mobileMaterialsLab;Mun;SrfLanded;Poles;mobileMaterialsLab@MunSrfLandedPoles
mobileMaterialsLab;Mun;SrfLanded;SouthwestCrater;mobileMaterialsLab@MunSrfLandedSouthwestCrater
mobileMaterialsLab;Mun;SrfLanded;TwinCraters;mobileMaterialsLab@MunSrfLandedTwinCraters
mysteryGoo;Mun;InSpaceHigh;;mysteryGoo@MunInSpaceHigh
mysteryGoo;Mun;InSpaceLow;;mysteryGoo@MunInSpaceLow
mysteryGoo;Mun;SrfLanded;Canyons;mysteryGoo@MunSrfLandedCanyons
mysteryGoo;Mun;SrfLanded;EastCrater;mysteryGoo@MunSrfLandedEastCrater
mysteryGoo;Mun;SrfLanded;EastFarsideCrater;mysteryGoo@MunSrfLandedEastFarsideCrater
mysteryGoo;Mun;SrfLanded;FarsideBasin;mysteryGoo@MunSrfLandedFarsideBasin
mysteryGoo;Mun;SrfLanded;FarsideCrater;mysteryGoo@MunSrfLandedFarsideCrater
mysteryGoo;Mun;SrfLanded;HighlandCraters;mysteryGoo@MunSrfLandedHighlandCraters
mysteryGoo;Mun;SrfLanded;Highlands;mysteryGoo@MunSrfLandedHighlands
mysteryGoo;Mun;SrfLanded;Lowlands;mysteryGoo@MunSrfLandedLowlands
mysteryGoo;Mun;SrfLanded;MidlandCraters;mysteryGoo@MunSrfLandedMidlandCraters
mysteryGoo;Mun;SrfLanded;Midlands;mysteryGoo@MunSrfLandedMidlands
mysteryGoo;Mun;SrfLanded;NorthernBasin;mysteryGoo@MunSrfLandedNorthernBasin
mysteryGoo;Mun;SrfLanded;NorthwestCrater;mysteryGoo@MunSrfLandedNorthwestCrater
mysteryGoo;Mun;SrfLanded;PolarCrater;mysteryGoo@MunSrfLandedPolarCrater
mysteryGoo;Mun;SrfLanded;PolarLowlands;mysteryGoo@MunSrfLandedPolarLowlands
mysteryGoo;Mun;SrfLanded;Poles;mysteryGoo@MunSrfLandedPoles
mysteryGoo;Mun;SrfLanded;SouthwestCrater;mysteryGoo@MunSrfLandedSouthwestCrater
mysteryGoo;Mun;SrfLanded;TwinCraters;mysteryGoo@MunSrfLandedTwinCraters
recovery;Mun;FlewBy;;recovery@MunFlewBy
recovery;Mun;Orbited;;recovery@MunOrbited
recovery;Mun;SubOrbited;;recovery@MunSubOrbited
recovery;Mun;Surfaced;;recovery@MunSurfaced
seismicScan;Mun;SrfLanded;Canyons;seismicScan@MunSrfLandedCanyons
seismicScan;Mun;SrfLanded;EastCrater;seismicScan@MunSrfLandedEastCrater
seismicScan;Mun;SrfLanded;EastFarsideCrater;seismicScan@MunSrfLandedEastFarsideCrater
seismicScan;Mun;SrfLanded;FarsideBasin;seismicScan@MunSrfLandedFarsideBasin
seismicScan;Mun;SrfLanded;FarsideCrater;seismicScan@MunSrfLandedFarsideCrater
seismicScan;Mun;SrfLanded;HighlandCraters;seismicScan@MunSrfLandedHighlandCraters
seismicScan;Mun;SrfLanded;Highlands;seismicScan@MunSrfLandedHighlands
seismicScan;Mun;SrfLanded;Lowlands;seismicScan@MunSrfLandedLowlands
seismicScan;Mun;SrfLanded;MidlandCraters;seismicScan@MunSrfLandedMidlandCraters
seismicScan;Mun;SrfLanded;Midlands;seismicScan@MunSrfLandedMidlands
seismicScan;Mun;SrfLanded;NorthernBasin;seismicScan@MunSrfLandedNorthernBasin
seismicScan;Mun;SrfLanded;NorthwestCrater;seismicScan@MunSrfLandedNorthwestCrater
seismicScan;Mun;SrfLanded;PolarCrater;seismicScan@MunSrfLandedPolarCrater
seismicScan;Mun;SrfLanded;PolarLowlands;seismicScan@MunSrfLandedPolarLowlands
seismicScan;Mun;SrfLanded;Poles;seismicScan@MunSrfLandedPoles
seismicScan;Mun;SrfLanded;SouthwestCrater;seismicScan@MunSrfLandedSouthwestCrater
seismicScan;Mun;SrfLanded;TwinCraters;seismicScan@MunSrfLandedTwinCraters
surfaceSample;Mun;SrfLanded;Canyons;surfaceSample@MunSrfLandedCanyons
surfaceSample;Mun;SrfLanded;EastCrater;surfaceSample@MunSrfLandedEastCrater
surfaceSample;Mun;SrfLanded;EastFarsideCrater;surfaceSample@MunSrfLandedEastFarsideCrater
surfaceSample;Mun;SrfLanded;FarsideBasin;surfaceSample@MunSrfLandedFarsideBasin
surfaceSample;Mun;SrfLanded;FarsideCrater;surfaceSample@MunSrfLandedFarsideCrater
surfaceSample;Mun;SrfLanded;HighlandCraters;surfaceSample@MunSrfLandedHighlandCraters
surfaceSample;Mun;SrfLanded;Highlands;surfaceSample@MunSrfLandedHighlands
surfaceSample;Mun;SrfLanded;Lowlands;surfaceSample@MunSrfLandedLowlands
surfaceSample;Mun;SrfLanded;MidlandCraters;surfaceSample@MunSrfLandedMidlandCraters
surfaceSample;Mun;SrfLanded;Midlands;surfaceSample@MunSrfLandedMidlands
surfaceSample;Mun;SrfLanded;NorthernBasin;surfaceSample@MunSrfLandedNorthernBasin
surfaceSample;Mun;SrfLanded;NorthwestCrater;surfaceSample@MunSrfLandedNorthwestCrater
surfaceSample;Mun;SrfLanded;PolarCrater;surfaceSample@MunSrfLandedPolarCrater
surfaceSample;Mun;SrfLanded;PolarLowlands;surfaceSample@MunSrfLandedPolarLowlands
surfaceSample;Mun;SrfLanded;Poles;surfaceSample@MunSrfLandedPoles
surfaceSample;Mun;SrfLanded;SouthwestCrater;surfaceSample@MunSrfLandedSouthwestCrater
surfaceSample;Mun;SrfLanded;TwinCraters;surfaceSample@MunSrfLandedTwinCraters
temperatureScan;Mun;InSpaceHigh;;temperatureScan@MunInSpaceHigh
temperatureScan;Mun;InSpaceLow;;temperatureScan@MunInSpaceLow
temperatureScan;Mun;SrfLanded;Canyons;temperatureScan@MunSrfLandedCanyons
temperatureScan;Mun;SrfLanded;EastCrater;temperatureScan@MunSrfLandedEastCrater
temperatureScan;Mun;SrfLanded;EastFarsideCrater;temperatureScan@MunSrfLandedEastFarsideCrater
temperatureScan;Mun;SrfLanded;FarsideBasin;temperatureScan@MunSrfLandedFarsideBasin
temperatureScan;Mun;SrfLanded;FarsideCrater;temperatureScan@MunSrfLandedFarsideCrater
temperatureScan;Mun;SrfLanded;HighlandCraters;temperatureScan@MunSrfLandedHighlandCraters
temperatureScan;Mun;SrfLanded;Highlands;temperatureScan@MunSrfLandedHighlands
temperatureScan;Mun;SrfLanded;Lowlands;temperatureScan@MunSrfLandedLowlands
temperatureScan;Mun;SrfLanded;MidlandCraters;temperatureScan@MunSrfLandedMidlandCraters
temperatureScan;Mun;SrfLanded;Midlands;temperatureScan@MunSrfLandedMidlands
temperatureScan;Mun;SrfLanded;NorthernBasin;temperatureScan@MunSrfLandedNorthernBasin
temperatureScan;Mun;SrfLanded;NorthwestCrater;temperatureScan@MunSrfLandedNorthwestCrater
temperatureScan;Mun;SrfLanded;PolarCrater;temperatureScan@MunSrfLandedPolarCrater
temperatureScan;Mun;SrfLanded;PolarLowlands;temperatureScan@MunSrfLandedPolarLowlands
temperatureScan;Mun;SrfLanded;Poles;temperatureScan@MunSrfLandedPoles
temperatureScan;Mun;SrfLanded;SouthwestCrater;temperatureScan@MunSrfLandedSouthwestCrater
temperatureScan;Mun;SrfLanded;TwinCraters;temperatureScan@MunSrfLandedTwinCraters
asteroidSample;Pol;InSpaceHigh;;asteroidSample@PolInSpaceHigh
asteroidSample;Pol;InSpaceLow;;asteroidSample@PolInSpaceLow
asteroidSample;Pol;SrfLanded;Highlands;asteroidSample@PolSrfLandedHighlands
asteroidSample;Pol;SrfLanded;Lowlands;asteroidSample@PolSrfLandedLowlands
asteroidSample;Pol;SrfLanded;Midlands;asteroidSample@PolSrfLandedMidlands
asteroidSample;Pol;SrfLanded;Poles;asteroidSample@PolSrfLandedPoles
barometerScan;Pol;InSpaceHigh;;barometerScan@PolInSpaceHigh
barometerScan;Pol;InSpaceLow;;barometerScan@PolInSpaceLow
barometerScan;Pol;SrfLanded;Highlands;barometerScan@PolSrfLandedHighlands
barometerScan;Pol;SrfLanded;Lowlands;barometerScan@PolSrfLandedLowlands
barometerScan;Pol;SrfLanded;Midlands;barometerScan@PolSrfLandedMidlands
barometerScan;Pol;SrfLanded;Poles;barometerScan@PolSrfLandedPoles
cometSample;Pol;InSpaceHigh;;cometSample@PolInSpaceHigh
cometSample;Pol;InSpaceLow;;cometSample@PolInSpaceLow
cometSample;Pol;SrfLanded;Highlands;cometSample@PolSrfLandedHighlands
cometSample;Pol;SrfLanded;Lowlands;cometSample@PolSrfLandedLowlands
cometSample;Pol;SrfLanded;Midlands;cometSample@PolSrfLandedMidlands
cometSample;Pol;SrfLanded;Poles;cometSample@PolSrfLandedPoles
crewReport;Pol;InSpaceHigh;;crewReport@PolInSpaceHigh
crewReport;Pol;InSpaceLow;;crewReport@PolInSpaceLow
crewReport;Pol;SrfLanded;Highlands;crewReport@PolSrfLandedHighlands
crewReport;Pol;SrfLanded;Lowlands;crewReport@PolSrfLandedLowlands
crewReport;Pol;SrfLanded;Midlands;crewReport@PolSrfLandedMidlands
crewReport;Pol;SrfLanded;Poles;crewReport@PolSrfLandedPoles
evaReport;Pol;InSpaceHigh;;evaReport@PolInSpaceHigh
evaReport;Pol;InSpaceLow;Highlands;evaReport@PolInSpaceLowHighlands
evaReport;Pol;InSpaceLow;Lowlands;evaReport@PolInSpaceLowLowlands
evaReport;Pol;InSpaceLow;Midlands;evaReport@PolInSpaceLowMidlands
evaReport;Pol;InSpaceLow;Poles;evaReport@PolInSpaceLowPoles
evaReport;Pol;SrfLanded;Highlands;evaReport@PolSrfLandedHighlands
evaReport;Pol;SrfLanded;Lowlands;evaReport@PolSrfLandedLowlands
evaReport;Pol;SrfLanded;Midlands;evaReport@PolSrfLandedMidlands
evaReport;Pol;SrfLanded;Poles;evaReport@PolSrfLandedPoles
evaScience;Pol;InSpaceHigh;;evaScience@PolInSpaceHigh
evaScience;Pol;InSpaceLow;;evaScience@PolInSpaceLow
evaScience;Pol;SrfLanded;;evaScience@PolSrfLanded
gravityScan;Pol;InSpaceHigh;Highlands;gravityScan@PolInSpaceHighHighlands
gravityScan;Pol;InSpaceHigh;Lowlands;gravityScan@PolInSpaceHighLowlands
gravityScan;Pol;InSpaceHigh;Midlands;gravityScan@PolInSpaceHighMidlands
gravityScan;Pol;InSpaceHigh;Poles;gravityScan@PolInSpaceHighPoles
gravityScan;Pol;InSpaceLow;Highlands;gravityScan@PolInSpaceLowHighlands
gravityScan;Pol;InSpaceLow;Lowlands;gravityScan@PolInSpaceLowLowlands
gravityScan;Pol;InSpaceLow;Midlands;gravityScan@PolInSpaceLowMidlands
gravityScan;Pol;InSpaceLow;Poles;gravityScan@PolInSpaceLowPoles
gravityScan;Pol;SrfLanded;Highlands;gravityScan@PolSrfLandedHighlands
gravityScan;Pol;SrfLanded;Lowlands;gravityScan@PolSrfLandedLowlands
gravityScan;Pol;SrfLanded;Midlands;gravityScan@PolSrfLandedMidlands
gravityScan;Pol;SrfLanded;Poles;gravityScan@PolSrfLandedPoles
infraredTelescope;Pol;InSpaceHigh;;infraredTelescope@PolInSpaceHigh
magnetometer;Pol;InSpaceHigh;;magnetometer@PolInSpaceHigh
magnetometer;Pol;InSpaceLow;;magnetometer@PolInSpaceLow
mobileMaterialsLab;Pol;InSpaceHigh;;mobileMaterialsLab@PolInSpaceHigh
mobileMaterialsLab;Pol;InSpaceLow;;mobileMaterialsLab@PolInSpaceLow
mobileMaterialsLab;Pol;SrfLanded;Highlands;mobileMaterialsLab@PolSrfLandedHighlands
mobileMaterialsLab;Pol;SrfLanded;Lowlands;mobileMaterialsLab@PolSrfLandedLowlands
mobileMaterialsLab;Pol;SrfLanded;Midlands;mobileMaterialsLab@PolSrfLandedMidlands
mobileMaterialsLab;Pol;SrfLanded;Poles;mobileMaterialsLab@PolSrfLandedPoles
mysteryGoo;Pol;InSpaceHigh;;mysteryGoo@PolInSpaceHigh
mysteryGoo;Pol;InSpaceLow;;mysteryGoo@PolInSpaceLow
mysteryGoo;Pol;SrfLanded;Highlands;mysteryGoo@PolSrfLandedHighlands
mysteryGoo;Pol;SrfLanded;Lowlands;mysteryGoo@PolSrfLandedLowlands
mysteryGoo;Pol;SrfLanded;Midlands;mysteryGoo@PolSrfLandedMidlands
mysteryGoo;Pol;SrfLanded;Poles;mysteryGoo@PolSrfLandedPoles
recovery;Pol;FlewBy;;recovery@PolFlewBy
recovery;Pol;Orbited;;recovery@PolOrbited
recovery;Pol;SubOrbited;;recovery@PolSubOrbited
recovery;Pol;Surfaced;;recovery@PolSurfaced
seismicScan;Pol;SrfLanded;Highlands;seismicScan@PolSrfLandedHighlands
seismicScan;Pol;SrfLanded;Lowlands;seismicScan@PolSrfLandedLowlands
seismicScan;Pol;SrfLanded;Midlands;seismicScan@PolSrfLandedMidlands
seismicScan;Pol;SrfLanded;Poles;seismicScan@PolSrfLandedPoles
surfaceSample;Pol;SrfLanded;Highlands;surfaceSample@PolSrfLandedHighlands
surfaceSample;Pol;SrfLanded;Lowlands;surfaceSample@PolSrfLandedLowlands
surfaceSample;Pol;SrfLanded;Midlands;surfaceSample@PolSrfLandedMidlands
surfaceSample;Pol;SrfLanded;Poles;surfaceSample@PolSrfLandedPoles
temperatureScan;Pol;InSpaceHigh;;temperatureScan@PolInSpaceHigh
temperatureScan;Pol;InSpaceLow;;temperatureScan@PolInSpaceLow
temperatureScan;Pol;SrfLanded;Highlands;temperatureScan@PolSrfLandedHighlands
temperatureScan;Pol;SrfLanded;Lowlands;temperatureScan@PolSrfLandedLowlands
temperatureScan;Pol;SrfLanded;Midlands;temperatureScan@PolSrfLandedMidlands
temperatureScan;Pol;SrfLanded;Poles;temperatureScan@PolSrfLandedPoles
asteroidSample;Sun;FlyingHigh;;asteroidSample@SunFlyingHigh
asteroidSample;Sun;FlyingLow;;asteroidSample@SunFlyingLow
asteroidSample;Sun;InSpaceHigh;;asteroidSample@SunInSpaceHigh
asteroidSample;Sun;InSpaceLow;;asteroidSample@SunInSpaceLow
atmosphereAnalysis;Sun;FlyingHigh;;atmosphereAnalysis@SunFlyingHigh
atmosphereAnalysis;Sun;FlyingLow;;atmosphereAnalysis@SunFlyingLow
barometerScan;Sun;FlyingHigh;;barometerScan@SunFlyingHigh
barometerScan;Sun;FlyingLow;;barometerScan@SunFlyingLow
